Record ID,Intake Date,Intake Channel,311 SR Number,Business Category,Complaint Code,Business Unique ID,Business Name,Result Date,Result,Referred To,Contract Cancelled Amount,Refund Amount,Address Type,Building Nbr,Street1,Street2,Street3,Unit Type,Apt/Suite,City,State,Postcode,Borough,Community Board,Council District,BIN,BBL,NTA,Census Block (2010),Census Tract (2010),Latitude,Longitude,Standardized_Business_Name
035081-2024-CMPL,4/30/24,311,311-18435004,Specialized Vending License - MFV,Price Not Posted; Cashless Business,BA-1688781-2024,NYC Soft Ice Cream Truck owned by Eddie Cumart,5/3/24,Complaint Review Complete,,,,Cross Street (Intersection),,WASHINGTON STREET,PLYMOUTH STREET,,,,Brooklyn,NY,11201,Brooklyn,302,33,,,,,21,40.70386048,-73.98953708,NYC Soft Ice Cream Truck owned by Eddie Cumart
035082-2024-CMPL,4/30/24,311,311-18435012,Specialized Vending License - MFV,Price Not Posted,BA-1690898-2024,NYC Soft Ice Cream Truck owned by Eddie Cumart,5/1/24,Complaint Review Complete,,,,Cross Street (Intersection),,PARK AVENUE,WASHINGTON AVENUE,,,,Brooklyn,NY,11205,Brooklyn,302,35,,,,,191,40.69599807,-73.96741405,NYC Soft Ice Cream Truck owned by Eddie Cumart
034961-2024-CMPL,4/29/24,311,311-18423366,Specialized Vending License - MFV,Price Not Posted,BA-1688781-2024,NYC Soft Ice Cream Truck owned by Eddie Cumart,4/29/24,Complaint Review Complete,,,,Cross Street (Intersection),,WASHINGTON STREET,PLYMOUTH STREET,,,,Brooklyn,NY,11201,Brooklyn,302,33,,,,,21,40.70386048,-73.98953708,NYC Soft Ice Cream Truck owned by Eddie Cumart
034962-2024-CMPL,4/29/24,311,311-18423381,Specialized Vending License - MFV,Price Not Posted; Cashless Business,BA-1690898-2024,NYC Soft Ice Cream Truck owned by Eddie Cumart,4/29/24,Complaint Review Complete,,,,Cross Street (Intersection),,PARK AVENUE,WASHINGTON AVENUE,,,,Brooklyn,NY,11205,Brooklyn,302,35,,,,,191,40.69599807,-73.96741405,NYC Soft Ice Cream Truck owned by Eddie Cumart
034814-2024-CMPL,4/27/24,311,311-18402678,Specialized Vending License - MFV,Price Not Posted,BA-1688781-2024,NYC Soft Ice Cream Truck owned by Eddie Cumart,4/30/24,Complaint Review Complete,,,,Cross Street (Intersection),,WASHINGTON STREET,PLYMOUTH STREET,,,,Brooklyn,NY,11201,Brooklyn,302,33,,,,,21,40.70386048,-73.98953708,NYC Soft Ice Cream Truck owned by Eddie Cumart
034815-2024-CMPL,4/27/24,311,311-18402697,Specialized Vending License - MFV,Price Not Posted; Cashless Business,BA-1690898-2024,NYC Soft Ice Cream Truck owned by Eddie Cumart,4/30/24,Complaint Review Complete,,,,Cross Street (Intersection),,PARK AVENUE,WASHINGTON AVENUE,,,,Brooklyn,NY,11205,Brooklyn,302,35,,,,,191,40.69599807,-73.96741405,NYC Soft Ice Cream Truck owned by Eddie Cumart
034680-2024-CMPL,4/26/24,311,311-18392215,Specialized Vending License - MFV,Price Not Posted; Cashless Business,BA-1688781-2024,NYC Soft Ice Cream Truck owned by Eddie Cumart,4/26/24,Complaint Review Complete,,,,Cross Street (Intersection),,WASHINGTON STREET,PLYMOUTH STREET,,,,Brooklyn,NY,11201,Brooklyn,302,33,,,,,21,40.70386048,-73.98953708,NYC Soft Ice Cream Truck owned by Eddie Cumart
034681-2024-CMPL,4/26/24,311,311-18392227,Specialized Vending License - MFV,Price Not Posted,BA-1690898-2024,NYC Soft Ice Cream Truck owned by Eddie Cumart,4/26/24,Complaint Review Complete,,,,Cross Street (Intersection),,PARK AVENUE,WASHINGTON AVENUE,,,,Brooklyn,NY,11205,Brooklyn,302,35,,,,,191,40.69599807,-73.96741405,NYC Soft Ice Cream Truck owned by Eddie Cumart
034455-2024-CMPL,4/24/24,311,311-18371226,Specialized Vending License - MFV,Price Not Posted,BA-1688781-2024,NYC Soft Ice Cream Truck owned by Eddie Cumart,4/24/24,Complaint Review Complete,,,,Cross Street (Intersection),,WASHINGTON STREET,PLYMOUTH STREET,,,,Brooklyn,NY,11201,Brooklyn,302,33,,,,,21,40.70386048,-73.98953708,NYC Soft Ice Cream Truck owned by Eddie Cumart
034456-2024-CMPL,4/24/24,311,311-18371230,Specialized Vending License - MFV,Price Not Posted; Cashless Business,BA-1690898-2024,NYC Soft Ice Cream Truck owned by Eddie Cumart,5/1/24,Complaint Review Complete,,,,Cross Street (Intersection),,PARK AVENUE,WASHINGTON AVENUE,,,,Brooklyn,NY,11205,Brooklyn,302,35,,,,,191,40.69599807,-73.96741405,NYC Soft Ice Cream Truck owned by Eddie Cumart
034344-2024-CMPL,4/23/24,311,311-18360869,Specialized Vending License - MFV,Price Not Posted,BA-1688781-2024,NYC Soft Ice Cream Truck owned by Eddie Cumart,4/23/24,Complaint Review Complete,,,,Cross Street (Intersection),,WASHINGTON STREET,PLYMOUTH STREET,,,,Brooklyn,NY,11201,Brooklyn,302,33,,,,,21,40.70386048,-73.98953708,NYC Soft Ice Cream Truck owned by Eddie Cumart
034345-2024-CMPL,4/23/24,311,311-18360875,Specialized Vending License - MFV,Price Not Posted,BA-1690898-2024,NYC Soft Ice Cream Truck owned by Eddie Cumart,4/24/24,Complaint Review Complete,,,,Cross Street (Intersection),,PARK AVENUE,WASHINGTON AVENUE,,,,Brooklyn,NY,11205,Brooklyn,302,35,,,,,191,40.69599807,-73.96741405,NYC Soft Ice Cream Truck owned by Eddie Cumart
034228-2024-CMPL,4/22/24,311,311-18349433,Specialized Vending License - MFV,Price Not Posted,BA-1688781-2024,NYC Soft Ice Cream Truck owned by Eddie Cumart,5/7/24,Complaint Review Complete,,,,Cross Street (Intersection),,WASHINGTON STREET,PLYMOUTH STREET,,,,Brooklyn,NY,11201,Brooklyn,302,33,,,,,21,40.70386048,-73.98953708,NYC Soft Ice Cream Truck owned by Eddie Cumart
034229-2024-CMPL,4/22/24,311,311-18349440,Specialized Vending License - MFV,Price Not Posted,BA-1690898-2024,NYC Soft Ice Cream Truck owned by Eddie Cumart,4/22/24,Complaint Review Complete,,,,Cross Street (Intersection),,PARK AVENUE,WASHINGTON AVENUE,,,,Brooklyn,NY,11205,Brooklyn,302,35,,,,,191,40.69599807,-73.96741405,NYC Soft Ice Cream Truck owned by Eddie Cumart
034105-2024-CMPL,4/20/24,311,311-18329047,Specialized Vending License - MFV,Price Not Posted,BA-1688781-2024,NYC Soft Ice Cream Truck owned by Eddie Cumart,5/7/24,Complaint Review Complete,,,,Cross Street (Intersection),,WASHINGTON STREET,PLYMOUTH STREET,,,,Brooklyn,NY,11201,Brooklyn,302,33,,,,,21,40.70386048,-73.98953708,NYC Soft Ice Cream Truck owned by Eddie Cumart
034106-2024-CMPL,4/20/24,311,311-18329061,Specialized Vending License - MFV,Price Not Posted,BA-1690898-2024,NYC Soft Ice Cream Truck owned by Eddie Cumart,4/22/24,Complaint Review Complete,,,,Cross Street (Intersection),,PARK AVENUE,WASHINGTON AVENUE,,,,Brooklyn,NY,11205,Brooklyn,302,35,,,,,191,40.69599807,-73.96741405,NYC Soft Ice Cream Truck owned by Eddie Cumart
034009-2024-CMPL,4/19/24,311,311-18318129,Specialized Vending License - MFV,Price Not Posted,BA-1690898-2024,NYC Soft Ice Cream Truck owned by Eddie Cumart,4/19/24,Complaint Review Complete,,,,Cross Street (Intersection),,PARK AVENUE,WASHINGTON AVENUE,,,,Brooklyn,NY,11205,Brooklyn,302,35,,,,,191,40.69599807,-73.96741405,NYC Soft Ice Cream Truck owned by Eddie Cumart
034010-2024-CMPL,4/19/24,311,311-18318139,Misc Non-Food Retail,Price Not Posted,BA-1688781-2024,NYC Soft Ice Cream Truck owned by Eddie Cumart,4/19/24,Complaint Review Complete,,,,Cross Street (Intersection),,WASHINGTON STREET,PLYMOUTH STREET,,,,Brooklyn,NY,11201,Brooklyn,302,33,,,,,21,40.70386048,-73.98953708,NYC Soft Ice Cream Truck owned by Eddie Cumart
033658-2024-CMPL,4/15/24,311,311-18270705,Specialized Vending License - MFV,Price Not Posted; Cashless Business,BA-1688781-2024,NYC Soft Ice Cream Truck owned by Eddie Cumart,4/16/24,Complaint Review Complete,,,,Cross Street (Intersection),,WASHINGTON STREET,PLYMOUTH STREET,,,,Brooklyn,NY,11201,Brooklyn,302,33,,,,,21,40.70386048,-73.98953708,NYC Soft Ice Cream Truck owned by Eddie Cumart
033659-2024-CMPL,4/15/24,311,311-18270722,Specialized Vending License - MFV,Price Not Posted,BA-1690898-2024,NYC Soft Ice Cream Truck owned by Eddie Cumart,4/16/24,Complaint Review Complete,,,,Cross Street (Intersection),,PARK AVENUE,WASHINGTON AVENUE,,,,Brooklyn,NY,11205,Brooklyn,302,35,,,,,191,40.69599807,-73.96741405,NYC Soft Ice Cream Truck owned by Eddie Cumart
033561-2024-CMPL,4/13/24,311,311-18250560,Specialized Vending License - MFV,Price Not Posted,BA-1688781-2024,NYC Soft Ice Cream Truck owned by Eddie Cumart,4/15/24,Complaint Review Complete,,,,Cross Street (Intersection),,WASHINGTON STREET,PLYMOUTH STREET,,,,Brooklyn,NY,11201,Brooklyn,302,33,,,,,21,40.70386048,-73.98953708,NYC Soft Ice Cream Truck owned by Eddie Cumart
033562-2024-CMPL,4/13/24,311,311-18250574,Specialized Vending License - MFV,Price Not Posted,BA-1690898-2024,NYC Soft Ice Cream Truck owned by Eddie Cumart,4/16/24,Complaint Review Complete,,,,Cross Street (Intersection),,PARK AVENUE,WASHINGTON AVENUE,,,,Brooklyn,NY,11205,Brooklyn,302,35,,,,,191,40.69599807,-73.96741405,NYC Soft Ice Cream Truck owned by Eddie Cumart
033486-2024-CMPL,4/12/24,311,311-18240195,Specialized Vending License - MFV,Price Not Posted; Cashless Business,BA-1690898-2024,NYC Soft Ice Cream Truck owned by Eddie Cumart,4/12/24,Complaint Review Complete,,,,Cross Street (Intersection),,PARK AVENUE,WASHINGTON AVENUE,,,,Brooklyn,NY,11205,Brooklyn,302,35,,,,,191,40.69599807,-73.96741405,NYC Soft Ice Cream Truck owned by Eddie Cumart
033487-2024-CMPL,4/12/24,311,311-18240200,Specialized Vending License - MFV,Price Not Posted,BA-1688781-2024,NYC Soft Ice Cream Truck owned by Eddie Cumart,4/15/24,Complaint Review Complete,,,,Cross Street (Intersection),,WASHINGTON STREET,PLYMOUTH STREET,,,,Brooklyn,NY,11201,Brooklyn,302,33,,,,,21,40.70386048,-73.98953708,NYC Soft Ice Cream Truck owned by Eddie Cumart
033341-2024-CMPL,4/10/24,311,311-18218122,Specialized Vending License - MFV,Price Not Posted,BA-1688781-2024,NYC Soft Ice Cream Truck owned by Eddie Cumart,4/10/24,Complaint Review Complete,,,,Cross Street (Intersection),,WASHINGTON STREET,PLYMOUTH STREET,,,,Brooklyn,NY,11201,Brooklyn,302,33,,,,,21,40.70386048,-73.98953708,NYC Soft Ice Cream Truck owned by Eddie Cumart
033343-2024-CMPL,4/10/24,311,311-18218140,Specialized Vending License - MFV,Price Not Posted; Cashless Business,BA-1690898-2024,NYC Soft Ice Cream Truck owned by Eddie Cumart,4/10/24,Complaint Review Complete,,,,Cross Street (Intersection),,PARK AVENUE,WASHINGTON AVENUE,,,,Brooklyn,NY,11205,Brooklyn,302,35,,,,,191,40.69599807,-73.96741405,NYC Soft Ice Cream Truck owned by Eddie Cumart
033256-2024-CMPL,4/9/24,311,311-18206083,Specialized Vending License - MFV,Price Not Posted,BA-1688781-2024,NYC Soft Ice Cream Truck owned by Eddie Cumart,4/9/24,Complaint Review Complete,,,,Cross Street (Intersection),,WASHINGTON STREET,PLYMOUTH STREET,,,,Brooklyn,NY,11201,Brooklyn,302,33,,,,,21,40.70386048,-73.98953708,NYC Soft Ice Cream Truck owned by Eddie Cumart
033257-2024-CMPL,4/9/24,311,311-18206093,Specialized Vending License - MFV,Price Not Posted,BA-1690898-2024,NYC Soft Ice Cream Truck owned by Eddie Cumart,4/9/24,Complaint Review Complete,,,,Cross Street (Intersection),,PARK AVENUE,WASHINGTON AVENUE,,,,Brooklyn,NY,11205,Brooklyn,302,35,,,,,191,40.69599807,-73.96741405,NYC Soft Ice Cream Truck owned by Eddie Cumart
033170-2024-CMPL,4/8/24,311,311-18194297,Specialized Vending License - MFV,Price Not Posted,BA-1688781-2024,NYC Soft Ice Cream Truck owned by Eddie Cumart,4/8/24,Complaint Review Complete,,,,Cross Street (Intersection),,WASHINGTON STREET,PLYMOUTH STREET,,,,Brooklyn,NY,11201,Brooklyn,302,33,,,,,21,40.70386048,-73.98953708,NYC Soft Ice Cream Truck owned by Eddie Cumart
033171-2024-CMPL,4/8/24,311,311-18194308,Specialized Vending License - MFV,Price Not Posted,BA-1690898-2024,NYC Soft Ice Cream Truck owned by Eddie Cumart,4/8/24,Complaint Review Complete,,,,Cross Street (Intersection),,PARK AVENUE,WASHINGTON AVENUE,,,,Brooklyn,NY,11205,Brooklyn,302,35,,,,,191,40.69599807,-73.96741405,NYC Soft Ice Cream Truck owned by Eddie Cumart
033107-2024-CMPL,4/7/24,311,311-18184100,Specialized Vending License - MFV,Price Not Posted,BA-1688781-2024,NYC Soft Ice Cream Truck owned by Eddie Cumart,4/8/24,Complaint Review Complete,,,,Cross Street (Intersection),,WASHINGTON STREET,PLYMOUTH STREET,,,,Brooklyn,NY,11201,Brooklyn,302,33,,,,,21,40.70386048,-73.98953708,NYC Soft Ice Cream Truck owned by Eddie Cumart
033108-2024-CMPL,4/7/24,311,311-18184112,Specialized Vending License - MFV,Price Not Posted,BA-1690898-2024,NYC Soft Ice Cream Truck owned by Eddie Cumart,4/9/24,Complaint Review Complete,,,,Cross Street (Intersection),,PARK AVENUE,WASHINGTON AVENUE,,,,Brooklyn,NY,11205,Brooklyn,302,35,,,,,191,40.69599807,-73.96741405,NYC Soft Ice Cream Truck owned by Eddie Cumart
033042-2024-CMPL,4/6/24,311,311-18174569,Specialized Vending License - MFV,Cashless Business,BA-1690898-2024,NYC Soft Ice Cream Truck owned by Eddie Cumart,4/8/24,Complaint Review Complete,,,,Cross Street (Intersection),,PARK AVENUE,WASHINGTON AVENUE,,,,Brooklyn,NY,11205,Brooklyn,302,35,,,,,191,40.69599807,-73.96741405,NYC Soft Ice Cream Truck owned by Eddie Cumart
032973-2024-CMPL,4/5/24,311,311-18163301,Specialized Vending License - MFV,Price Not Posted; Cashless Business,BA-1688781-2024,NYC Soft Ice Cream Truck owned by Eddie Cumart,4/5/24,Complaint Review Complete,,,,Cross Street (Intersection),,WASHINGTON STREET,PLYMOUTH STREET,,,,Brooklyn,NY,11201,Brooklyn,302,33,,,,,21,40.70386048,-73.98953708,NYC Soft Ice Cream Truck owned by Eddie Cumart
026008-2023-CMPL,12/25/23,311,311-17055431,Specialized Vending License - MFV,Price Not Posted,BA-1681634-2023,Eddie’s Ice Cream Corp,12/26/23,Insufficient Info Received,,,,Complete Address,25,HANK PL,,,,,STATEN ISLAND,NY,10309,Staten Island,503,51,5092586,5066940280,SI01,3024,198,40.51549411,-74.1975918,NYC Soft Ice Cream Truck owned by Eddie Cumart
025802-2023-CMPL,12/21/23,311,311-17012498,Specialized Vending License - MFV,Cashless Business,BA-1681408-2023,NYC Soft Ice Cream Truck owned by Eddie Cumart,1/29/24,Complaint Review Complete,,,,Cross Street (Intersection),,MAIN STREET,PLYMOUTH STREET,,,,,NY,11201,Brooklyn,302,33,,,,,21,40.70390724,-73.99066235,NYC Soft Ice Cream Truck owned by Eddie Cumart
025803-2023-CMPL,12/21/23,311,311-17012519,Specialized Vending License - MFV,Price Not Posted,BA-1678629-2023,NYC Soft Ice Cream Truck owned by Eddie Cumart,1/29/24,Complaint Review Complete,,,,Complete Address,30,WASHINGTON ST,,,,,BROOKLYN,NY,11201,Brooklyn,302,33,3344163,3000270040,BK38,1010,21,40.70353111,-73.98956959,NYC Soft Ice Cream Truck owned by Eddie Cumart
025804-2023-CMPL,12/21/23,311,311-17012531,Specialized Vending License - MFV,Cashless Business,BA-1678797-2023,NYC Soft Ice Cream Truck owned by Eddie Cumart,1/29/24,Complaint Review Complete,,,,Complete Address,90,WASHINGTON ST,,,,,BROOKLYN,NY,11201,Brooklyn,302,33,3388734,3000457501,BK38,1008,21,40.70176349,-73.98968167,NYC Soft Ice Cream Truck owned by Eddie Cumart
025495-2023-CMPL,12/17/23,311,311-16965372,Specialized Vending License - MFV,Price Not Posted,BA-1678629-2023,NYC Soft Ice Cream Truck owned by Eddie Cumart,1/29/24,Complaint Review Complete,,,,Complete Address,30,WASHINGTON ST,,,,,BROOKLYN,NY,11201,Brooklyn,302,33,3344163,3000270040,BK38,1010,21,40.70353111,-73.98956959,NYC Soft Ice Cream Truck owned by Eddie Cumart
025436-2023-CMPL,12/16/23,311,311-16955894,Specialized Vending License - MFV,Cashless Business,BA-1679398-2023,NYC Soft Ice Cream Truck owned by Eddie Cumart,1/29/24,Complaint Review Complete,,,,Complete Address,2,WATER ST,,,,,BROOKLYN,NY,11201,Brooklyn,302,33,3000078,3000350012,BK38,1005,21,40.70310051,-73.99418974,NYC Soft Ice Cream Truck owned by Eddie Cumart
025437-2023-CMPL,12/16/23,311,311-16955907,Specialized Vending License - MFV,Cashless Business,BA-1678629-2023,NYC Soft Ice Cream Truck owned by Eddie Cumart,1/29/24,Complaint Review Complete,,,,Complete Address,30,WASHINGTON ST,,,,,BROOKLYN,NY,11201,Brooklyn,302,33,3344163,3000270040,BK38,1010,21,40.70353111,-73.98956959,NYC Soft Ice Cream Truck owned by Eddie Cumart
025438-2023-CMPL,12/16/23,311,311-16955917,Specialized Vending License - MFV,Cashless Business,BA-1681002-2023,NYC Soft Ice Cream Truck owned by Eddie Cumart,1/29/24,Complaint Review Complete,,,,Cross Street (Intersection),,MAIN STREET,PLYMOUTH STREET,,,,,NY,11201,Brooklyn,302,33,,,,,21,40.70390724,-73.99066235,NYC Soft Ice Cream Truck owned by Eddie Cumart
025085-2023-CMPL,12/11/23,311,311-16901833,Specialized Vending License - MFV,Overcharge; Cashless Business,BA-1680536-2023,Eddies ice cream,1/17/24,Complaint Review Complete,,,,Complete Address,1267,6TH AVE,,,,,NEW YORK,NY,10020,Manhattan,105,4,1022709,1010030029,MN17,1003,131,40.7601926,-73.980226,NYC Soft Ice Cream Truck owned by Eddie Cumart
024937-2023-CMPL,12/9/23,311,311-16873316,Specialized Vending License - MFV,Cashless Business,BA-1679398-2023,NYC Soft Ice Cream Truck owned by Eddie Cumart,1/17/24,Complaint Review Complete,,,,Complete Address,2,WATER ST,,,,,BROOKLYN,NY,11201,Brooklyn,302,33,3000078,3000350012,BK38,1005,21,40.70310051,-73.99418974,NYC Soft Ice Cream Truck owned by Eddie Cumart
024938-2023-CMPL,12/9/23,311,311-16873338,Specialized Vending License - MFV,Cashless Business,BA-1680363-2023,NYC Soft Ice Cream Truck owned by Eddie Cumart,1/17/24,Complaint Review Complete,,,,Cross Street (Intersection),,MAIN STREET,PLYMOUTH STREET,,,,,NY,11201,Brooklyn,302,33,,,,,21,40.70390724,-73.99066235,NYC Soft Ice Cream Truck owned by Eddie Cumart
024939-2023-CMPL,12/9/23,311,311-16873354,Specialized Vending License - MFV,Cashless Business,BA-1678629-2023,NYC Soft Ice Cream Truck owned by Eddie Cumart,1/17/24,Complaint Review Complete,,,,Complete Address,30,WASHINGTON ST,,,,,BROOKLYN,NY,11201,Brooklyn,302,33,3344163,3000270040,BK38,1010,21,40.70353111,-73.98956959,NYC Soft Ice Cream Truck owned by Eddie Cumart
024940-2023-CMPL,12/9/23,311,311-16873366,Specialized Vending License - MFV,Cashless Business,BA-1678797-2023,NYC Soft Ice Cream Truck owned by Eddie Cumart,1/17/24,Complaint Review Complete,,,,Complete Address,90,WASHINGTON ST,,,,,BROOKLYN,NY,11201,Brooklyn,302,33,3388734,3000457501,BK38,1008,21,40.70176349,-73.98968167,NYC Soft Ice Cream Truck owned by Eddie Cumart
024869-2023-CMPL,12/8/23,311,311-16861740,Specialized Vending License - MFV,Cashless Business,BA-1679398-2023,NYC Soft Ice Cream Truck owned by Eddie Cumart,1/17/24,Complaint Review Complete,,,,Complete Address,2,WATER ST,,,,,BROOKLYN,NY,11201,Brooklyn,302,33,3000078,3000350012,BK38,1005,21,40.70310051,-73.99418974,NYC Soft Ice Cream Truck owned by Eddie Cumart
024870-2023-CMPL,12/8/23,311,311-16861751,Specialized Vending License - MFV,Cashless Business,BA-1680293-2023,NYC Soft Ice Cream Truck owned by Eddie Cumart,1/17/24,Complaint Review Complete,,,,Cross Street (Intersection),,MAIN STREET,PLYMOUTH STREET,,,,,NY,11201,Brooklyn,302,33,,,,,21,40.70390724,-73.99066235,NYC Soft Ice Cream Truck owned by Eddie Cumart
024871-2023-CMPL,12/8/23,311,311-16861762,Specialized Vending License - MFV,Cashless Business,BA-1678629-2023,NYC Soft Ice Cream Truck owned by Eddie Cumart,1/17/24,Complaint Review Complete,,,,Complete Address,30,WASHINGTON ST,,,,,BROOKLYN,NY,11201,Brooklyn,302,33,3344163,3000270040,BK38,1010,21,40.70353111,-73.98956959,NYC Soft Ice Cream Truck owned by Eddie Cumart
024872-2023-CMPL,12/8/23,311,311-16861777,Specialized Vending License - MFV,Price Not Posted; Cashless Business,BA-1678797-2023,NYC Soft Ice Cream Truck owned by Eddie Cumart,1/17/24,Complaint Review Complete,,,,Complete Address,90,WASHINGTON ST,,,,,BROOKLYN,NY,11201,Brooklyn,302,33,3388734,3000457501,BK38,1008,21,40.70176349,-73.98968167,NYC Soft Ice Cream Truck owned by Eddie Cumart
024706-2023-CMPL,12/6/23,311,311-16836411,Specialized Vending License - MFV,Price Not Posted,BA-1679398-2023,NYC Soft Ice Cream Truck owned by Eddie Cumart,1/17/24,Complaint Review Complete,,,,Complete Address,2,WATER ST,,,,,BROOKLYN,NY,11201,Brooklyn,302,33,3000078,3000350012,BK38,1005,21,40.70310051,-73.99418974,NYC Soft Ice Cream Truck owned by Eddie Cumart
024707-2023-CMPL,12/6/23,311,311-16836431,Specialized Vending License - MFV,Cashless Business,BA-1680070-2023,NYC Soft Ice Cream Truck owned by Eddie Cumart,1/17/24,Complaint Review Complete,,,,Cross Street (Intersection),,MAIN STREET,PLYMOUTH STREET,,,,,NY,11201,Brooklyn,302,33,,,,,21,40.70390724,-73.99066235,NYC Soft Ice Cream Truck owned by Eddie Cumart
